candidate,TP,SL,fee_pct,signal_ts,direction,entry,exit_ts,exit_price,reason,hold_ms,gross_pnl,fees,net_pnl
A,0.1,0.2,0.001,1789737031485,SHORT,105.62,1789737494555,105.86,SL,463070,-0.0336,0.0296,-0.0632
A,0.1,0.25,0.001,1789736948296,SHORT,105.62,1789737515255,105.89,SL,566959,-0.0378,0.0296,-0.0674
A,0.1,0.25,0.001,1789736949811,SHORT,105.62,1789737515255,105.89,SL,565444,-0.0378,0.0296,-0.0674
A,0.1,0.25,0.001,1789736955383,SHORT,105.62,1789737515255,105.89,SL,559872,-0.0378,0.0296,-0.0674
A,0.1,0.25,0.001,1789736971127,SHORT,105.62,1789737515255,105.89,SL,544128,-0.0378,0.0296,-0.0674
A,0.1,0.25,0.001,1789736979772,LONG,105.64,1789737388108,105.76,TP,408336,0.0168,0.0296,-0.0128
A,0.1,0.25,0.001,1789736988436,LONG,105.64,1789737388108,105.76,TP,399672,0.0168,0.0296,-0.0128
A,0.1,0.25,0.001,1789737002128,LONG,105.61,1789737385210,105.74,TP,383082,0.0182,0.0296,-0.0114
A,0.1,0.25,0.001,1789737004165,SHORT,105.59,1789737494555,105.86,SL,490390,-0.0378,0.0296,-0.0674
A,0.1,0.25,0.001,1789737006174,LONG,105.61,1789737385210,105.74,TP,379036,0.0182,0.0296,-0.0114
A,0.1,0.25,0.001,1789737013730,LONG,105.62,1789737385210,105.74,TP,371480,0.0168,0.0296,-0.0128
A,0.1,0.25,0.001,1789737018795,SHORT,105.61,1789737515255,105.89,SL,496460,-0.0392,0.0296,-0.0688
A,0.1,0.25,0.001,1789737019818,SHORT,105.6,1789737495061,105.87,SL,475243,-0.0378,0.0296,-0.0674
A,0.1,0.3,0.001,1789736948296,SHORT,105.62,1789737607864,105.95,SL,659568,-0.0462,0.0296,-0.0758
A,0.1,0.3,0.001,1789736949811,SHORT,105.62,1789737607864,105.95,SL,658053,-0.0462,0.0296,-0.0758
A,0.1,0.3,0.001,1789736955383,SHORT,105.62,1789737607864,105.95,SL,652481,-0.0462,0.0296,-0.0758
A,0.1,0.3,0.001,1789736971127,SHORT,105.62,1789737607864,105.95,SL,636737,-0.0462,0.0296,-0.0758
A,0.1,0.3,0.001,1789736979772,LONG,105.64,1789737388108,105.76,TP,408336,0.0168,0.0296,-0.0128
A,0.1,0.3,0.001,1789736988436,LONG,105.64,1789737388108,105.76,TP,399672,0.0168,0.0296,-0.0128
A,0.1,0.3,0.001,1789737002128,LONG,105.61,1789737385210,105.74,TP,383082,0.0182,0.0296,-0.0114
A,0.1,0.3,0.001,1789737004165,SHORT,105.59,1789737558228,105.91,SL,554063,-0.0448,0.0296,-0.0744
A,0.1,0.3,0.001,1789737006174,LONG,105.61,1789737385210,105.74,TP,379036,0.0182,0.0296,-0.0114
A,0.1,0.3,0.001,1789737013730,LONG,105.62,1789737385210,105.74,TP,371480,0.0168,0.0296,-0.0128
A,0.1,0.3,0.001,1789737018795,SHORT,105.61,1789737578521,105.93,SL,559726,-0.0448,0.0296,-0.0744
A,0.1,0.3,0.001,1789737019818,SHORT,105.6,1789737578521,105.93,SL,558703,-0.0462,0.0296,-0.0758
A,0.1,0.5,0.001,1789736979772,LONG,105.64,1789737388108,105.76,TP,408336,0.0168,0.0296,-0.0128
A,0.1,0.5,0.001,1789736988436,LONG,105.64,1789737388108,105.76,TP,399672,0.0168,0.0296,-0.0128
A,0.1,0.5,0.001,1789737002128,LONG,105.61,1789737385210,105.74,TP,383082,0.0182,0.0296,-0.0114
A,0.1,0.5,0.001,1789737006174,LONG,105.61,1789737385210,105.74,TP,379036,0.0182,0.0296,-0.0114
A,0.1,0.5,0.001,1789737013730,LONG,105.62,1789737385210,105.74,TP,371480,0.0168,0.0296,-0.0128
A,0.1,0.5,0.001,1789737027429,LONG,105.6,1789737385210,105.74,TP,357781,0.0196,0.0296,-0.0100
A,0.1,0.5,0.001,1789737029476,LONG,105.61,1789737385210,105.74,TP,355734,0.0182,0.0296,-0.0114
A,0.1,0.5,0.001,1789737030479,LONG,105.62,1789737385210,105.74,TP,354731,0.0168,0.0296,-0.0128
A,0.1,0.5,0.001,1789737032494,LONG,105.64,1789737388108,105.76,TP,355614,0.0168,0.0296,-0.0128
A,0.1,0.5,0.001,1789737033513,LONG,105.64,1789737388108,105.76,TP,354595,0.0168,0.0296,-0.0128
A,0.1,0.5,0.001,1789737036025,LONG,105.65,1789737388108,105.76,TP,352083,0.0154,0.0296,-0.0142
A,0.1,0.5,0.001,1789737057793,LONG,105.62,1789737385210,105.74,TP,327417,0.0168,0.0296,-0.0128
A,0.1,0.5,0.001,1789737075515,LONG,105.6,1789737385210,105.74,TP,309695,0.0196,0.0296,-0.0100
A,0.1,0.5,0.001,1789737082590,LONG,105.61,1789737385210,105.74,TP,302620,0.0182,0.0296,-0.0114
A,0.1,0.5,0.001,1789737087151,LONG,105.63,1789737385210,105.74,TP,298059,0.0154,0.0296,-0.0142
A,0.1,0.5,0.001,1789737088659,LONG,105.63,1789737385210,105.74,TP,296551,0.0154,0.0296,-0.0142
A,0.1,0.5,0.001,1789737089666,LONG,105.62,1789737385210,105.74,TP,295544,0.0168,0.0296,-0.0128
A,0.1,0.5,0.001,1789737094209,LONG,105.63,1789737385210,105.74,TP,291001,0.0154,0.0296,-0.0142
A,0.1,0.5,0.001,1789737114960,LONG,105.6,1789737385210,105.74,TP,270250,0.0196,0.0296,-0.0100
A,0.1,0.5,0.001,1789737116986,LONG,105.6,1789737385210,105.74,TP,268224,0.0196,0.0296,-0.0100
A,0.1,0.5,0.001,1789737125618,LONG,105.61,1789737385210,105.74,TP,259592,0.0182,0.0296,-0.0114
A,0.1,0.5,0.001,1789737133261,LONG,105.61,1789737385210,105.74,TP,251949,0.0182,0.0296,-0.0114
A,0.1,0.5,0.001,1789737152452,LONG,105.59,1789737385210,105.74,TP,232758,0.0210,0.0296,-0.0086
A,0.1,0.5,0.001,1789737153452,LONG,105.59,1789737385210,105.74,TP,231758,0.0210,0.0296,-0.0086
A,0.1,0.5,0.001,1789737167359,LONG,105.6,1789737385210,105.74,TP,217851,0.0196,0.0296,-0.0100
A,0.1,0.5,0.001,1789737169664,LONG,105.61,1789737385210,105.74,TP,215546,0.0182,0.0296,-0.0114
A,0.1,0.5,0.001,1789737170670,LONG,105.62,1789737385210,105.74,TP,214540,0.0168,0.0296,-0.0128
A,0.1,0.5,0.001,1789737173194,LONG,105.59,1789737385210,105.74,TP,212016,0.0210,0.0296,-0.0086
A,0.1,0.5,0.001,1789737184910,LONG,105.6,1789737385210,105.74,TP,200300,0.0196,0.0296,-0.0100
A,0.1,0.5,0.001,1789737187440,LONG,105.59,1789737385210,105.74,TP,197770,0.0210,0.0296,-0.0086
A,0.1,0.5,0.001,1789737193502,LONG,105.6,1789737385210,105.74,TP,191708,0.0196,0.0296,-0.0100
A,0.1,0.5,0.001,1789737199279,LONG,105.61,1789737385210,105.74,TP,185931,0.0182,0.0296,-0.0114
A,0.1,0.5,0.001,1789737202275,LONG,105.61,1789737385210,105.74,TP,182935,0.0182,0.0296,-0.0114
A,0.1,0.5,0.001,1789737211173,LONG,105.61,1789737385210,105.74,TP,174037,0.0182,0.0296,-0.0114
A,0.1,0.5,0.001,1789737215717,LONG,105.59,1789737385210,105.74,TP,169493,0.0210,0.0296,-0.0086
A,0.1,0.5,0.001,1789737219262,LONG,105.61,1789737385210,105.74,TP,165948,0.0182,0.0296,-0.0114
A,0.1,0.5,0.001,1789737244125,LONG,105.64,1789737388108,105.76,TP,143983,0.0168,0.0296,-0.0128
A,0.1,0.5,0.001,1789737250194,LONG,105.64,1789737388108,105.76,TP,137914,0.0168,0.0296,-0.0128
A,0.1,0.5,0.001,1789737258858,LONG,105.63,1789737385210,105.74,TP,126352,0.0154,0.0296,-0.0142
A,0.1,0.5,0.001,1789737266477,LONG,105.63,1789737385210,105.74,TP,118733,0.0154,0.0296,-0.0142
A,0.1,0.5,0.001,1789737267498,LONG,105.64,1789737388108,105.76,TP,120610,0.0168,0.0296,-0.0128
A,0.1,0.5,0.001,1789737285799,LONG,105.63,1789737385210,105.74,TP,99411,0.0154,0.0296,-0.0142
A,0.1,0.5,0.001,1789737287830,LONG,105.63,1789737385210,105.74,TP,97380,0.0154,0.0296,-0.0142
A,0.1,0.5,0.001,1789737289864,LONG,105.63,1789737385210,105.74,TP,95346,0.0154,0.0296,-0.0142
A,0.1,0.5,0.001,1789737308112,LONG,105.61,1789737385210,105.74,TP,77098,0.0182,0.0296,-0.0114
A,0.1,0.5,0.001,1789737318204,LONG,105.62,1789737385210,105.74,TP,67006,0.0168,0.0296,-0.0128
A,0.15,0.1,0.001,1789736948296,SHORT,105.62,1789737385210,105.75,SL,436914,-0.0182,0.0296,-0.0478
A,0.15,0.1,0.001,1789736949811,SHORT,105.62,1789737385210,105.75,SL,435399,-0.0182,0.0296,-0.0478
A,0.15,0.1,0.001,1789736955383,SHORT,105.62,1789737385210,105.75,SL,429827,-0.0182,0.0296,-0.0478
A,0.15,0.1,0.001,1789736971127,SHORT,105.62,1789737385210,105.75,SL,414083,-0.0182,0.0296,-0.0478
A,0.15,0.1,0.001,1789736979772,LONG,105.64,1789737485445,105.8,TP,505673,0.0224,0.0296,-0.0072
A,0.15,0.1,0.001,1789736988436,LONG,105.64,1789737485445,105.8,TP,497009,0.0224,0.0296,-0.0072
A,0.15,0.1,0.001,1789737002128,LONG,105.61,1789737390622,105.77,TP,388494,0.0224,0.0296,-0.0072
A,0.15,0.1,0.001,1789737004165,SHORT,105.59,1789737385210,105.75,SL,381045,-0.0224,0.0296,-0.0520
A,0.15,0.1,0.001,1789737006174,LONG,105.61,1789737390622,105.77,TP,384448,0.0224,0.0296,-0.0072
A,0.15,0.1,0.001,1789737013730,LONG,105.62,1789737392141,105.78,TP,378411,0.0224,0.0296,-0.0072
A,0.15,0.1,0.001,1789737018795,SHORT,105.61,1789737385210,105.75,SL,366415,-0.0196,0.0296,-0.0492
A,0.15,0.1,0.001,1789737019818,SHORT,105.6,1789737385210,105.75,SL,365392,-0.0210,0.0296,-0.0506
A,0.15,0.1,0.001,1789737027429,LONG,105.6,1789737388108,105.76,TP,360679,0.0224,0.0296,-0.0072
A,0.15,0.1,0.001,1789737029476,LONG,105.61,1789737390622,105.77,TP,361146,0.0224,0.0296,-0.0072
A,0.15,0.1,0.001,1789737030479,LONG,105.62,1789737392141,105.78,TP,361662,0.0224,0.0296,-0.0072
A,0.15,0.1,0.001,1789737031485,SHORT,105.62,1789737385210,105.75,SL,353725,-0.0182,0.0296,-0.0478
A,0.15,0.1,0.001,1789737032494,LONG,105.64,1789737485445,105.8,TP,452951,0.0224,0.0296,-0.0072
A,0.15,0.1,0.001,1789737033513,LONG,105.64,1789737485445,105.8,TP,451932,0.0224,0.0296,-0.0072
A,0.15,0.1,0.001,1789737036025,LONG,105.65,1789737494073,105.82,TP,458048,0.0238,0.0296,-0.0058
A,0.15,0.1,0.001,1789737047655,SHORT,105.63,1789737385210,105.75,SL,337555,-0.0168,0.0296,-0.0464
A,0.15,0.1,0.001,1789737054270,SHORT,105.63,1789737385210,105.75,SL,330940,-0.0168,0.0296,-0.0464
A,0.15,0.15,0.001,1789736948296,SHORT,105.62,1789737390622,105.78,SL,442326,-0.0224,0.0296,-0.0520
A,0.15,0.15,0.001,1789736949811,SHORT,105.62,1789737390622,105.78,SL,440811,-0.0224,0.0296,-0.0520
A,0.15,0.15,0.001,1789736955383,SHORT,105.62,1789737390622,105.78,SL,435239,-0.0224,0.0296,-0.0520
A,0.15,0.15,0.001,1789736971127,SHORT,105.62,1789737390622,105.78,SL,419495,-0.0224,0.0296,-0.0520
A,0.15,0.15,0.001,1789736979772,LONG,105.64,1789737485445,105.8,TP,505673,0.0224,0.0296,-0.0072
A,0.15,0.15,0.001,1789736988436,LONG,105.64,1789737485445,105.8,TP,497009,0.0224,0.0296,-0.0072
A,0.15,0.15,0.001,1789737002128,LONG,105.61,1789737390622,105.77,TP,388494,0.0224,0.0296,-0.0072
A,0.15,0.15,0.001,1789737004165,SHORT,105.59,1789737385210,105.75,SL,381045,-0.0224,0.0296,-0.0520
A,0.15,0.15,0.001,1789737006174,LONG,105.61,1789737390622,105.77,TP,384448,0.0224,0.0296,-0.0072
A,0.15,0.15,0.001,1789737013730,LONG,105.62,1789737392141,105.78,TP,378411,0.0224,0.0296,-0.0072
A,0.15,0.15,0.001,1789737018795,SHORT,105.61,1789737388108,105.77,SL,369313,-0.0224,0.0296,-0.0520
A,0.15,0.15,0.001,1789737019818,SHORT,105.6,1789737388108,105.77,SL,368290,-0.0238,0.0296,-0.0534
A,0.15,0.15,0.001,1789737027429,LONG,105.6,1789737388108,105.76,TP,360679,0.0224,0.0296,-0.0072
A,0.15,0.15,0.001,1789737029476,LONG,105.61,1789737390622,105.77,TP,361146,0.0224,0.0296,-0.0072
A,0.15,0.15,0.001,1789737030479,LONG,105.62,1789737392141,105.78,TP,361662,0.0224,0.0296,-0.0072
A,0.15,0.15,0.001,1789737031485,SHORT,105.62,1789737390622,105.78,SL,359137,-0.0224,0.0296,-0.0520
A,0.15,0.15,0.001,1789737032494,LONG,105.64,1789737485445,105.8,TP,452951,0.0224,0.0296,-0.0072
A,0.15,0.15,0.001,1789737033513,LONG,105.64,1789737485445,105.8,TP,451932,0.0224,0.0296,-0.0072
A,0.15,0.15,0.001,1789737036025,LONG,105.65,1789737494073,105.82,TP,458048,0.0238,0.0296,-0.0058
A,0.15,0.15,0.001,1789737047655,SHORT,105.63,1789737392141,105.79,SL,344486,-0.0224,0.0296,-0.0520
A,0.15,0.2,0.001,1789736948296,SHORT,105.62,1789737494555,105.86,SL,546259,-0.0336,0.0296,-0.0632
A,0.15,0.2,0.001,1789736949811,SHORT,105.62,1789737494555,105.86,SL,544744,-0.0336,0.0296,-0.0632
A,0.15,0.2,0.001,1789736955383,SHORT,105.62,1789737494555,105.86,SL,539172,-0.0336,0.0296,-0.0632
A,0.15,0.2,0.001,1789736971127,SHORT,105.62,1789737494555,105.86,SL,523428,-0.0336,0.0296,-0.0632
A,0.15,0.2,0.001,1789736979772,LONG,105.64,1789737485445,105.8,TP,505673,0.0224,0.0296,-0.0072
A,0.15,0.2,0.001,1789736988436,LONG,105.64,1789737485445,105.8,TP,497009,0.0224,0.0296,-0.0072
A,0.15,0.2,0.001,1789737002128,LONG,105.61,1789737390622,105.77,TP,388494,0.0224,0.0296,-0.0072
A,0.15,0.2,0.001,1789737004165,SHORT,105.59,1789737485445,105.81,SL,481280,-0.0308,0.0296,-0.0604
A,0.15,0.2,0.001,1789737006174,LONG,105.61,1789737390622,105.77,TP,384448,0.0224,0.0296,-0.0072
A,0.15,0.2,0.001,1789737013730,LONG,105.62,1789737392141,105.78,TP,378411,0.0224,0.0296,-0.0072
A,0.15,0.2,0.001,1789737018795,SHORT,105.61,1789737494073,105.83,SL,475278,-0.0308,0.0296,-0.0604
A,0.15,0.2,0.001,1789737019818,SHORT,105.6,1789737494073,105.83,SL,474255,-0.0322,0.0296,-0.0618
A,0.15,0.2,0.001,1789737027429,LONG,105.6,1789737388108,105.76,TP,360679,0.0224,0.0296,-0.0072
A,0.15,0.2,0.001,1789737029476,LONG,105.61,1789737390622,105.77,TP,361146,0.0224,0.0296,-0.0072
A,0.15,0.2,0.001,1789737030479,LONG,105.62,1789737392141,105.78,TP,361662,0.0224,0.0296,-0.0072
A,0.15,0.2,0.001,1789737031485,SHORT,105.62,1789737494555,105.86,SL,463070,-0.0336,0.0296,-0.0632
A,0.15,0.25,0.001,1789736948296,SHORT,105.62,1789737515255,105.89,SL,566959,-0.0378,0.0296,-0.0674
A,0.15,0.25,0.001,1789736949811,SHORT,105.62,1789737515255,105.89,SL,565444,-0.0378,0.0296,-0.0674
A,0.15,0.25,0.001,1789736955383,SHORT,105.62,1789737515255,105.89,SL,559872,-0.0378,0.0296,-0.0674
A,0.15,0.25,0.001,1789736971127,SHORT,105.62,1789737515255,105.89,SL,544128,-0.0378,0.0296,-0.0674
A,0.15,0.25,0.001,1789736979772,LONG,105.64,1789737485445,105.8,TP,505673,0.0224,0.0296,-0.0072
A,0.15,0.25,0.001,1789736988436,LONG,105.64,1789737485445,105.8,TP,497009,0.0224,0.0296,-0.0072
A,0.15,0.25,0.001,1789737002128,LONG,105.61,1789737390622,105.77,TP,388494,0.0224,0.0296,-0.0072
A,0.15,0.25,0.001,1789737004165,SHORT,105.59,1789737494555,105.86,SL,490390,-0.0378,0.0296,-0.0674
A,0.15,0.25,0.001,1789737006174,LONG,105.61,1789737390622,105.77,TP,384448,0.0224,0.0296,-0.0072
A,0.15,0.25,0.001,1789737013730,LONG,105.62,1789737392141,105.78,TP,378411,0.0224,0.0296,-0.0072
A,0.15,0.25,0.001,1789737018795,SHORT,105.61,1789737515255,105.89,SL,496460,-0.0392,0.0296,-0.0688
A,0.15,0.25,0.001,1789737019818,SHORT,105.6,1789737495061,105.87,SL,475243,-0.0378,0.0296,-0.0674
A,0.15,0.25,0.001,1789737027429,LONG,105.6,1789737388108,105.76,TP,360679,0.0224,0.0296,-0.0072
A,0.15,0.25,0.001,1789737029476,LONG,105.61,1789737390622,105.77,TP,361146,0.0224,0.0296,-0.0072
A,0.15,0.25,0.001,1789737030479,LONG,105.62,1789737392141,105.78,TP,361662,0.0224,0.0296,-0.0072
A,0.15,0.25,0.001,1789737031485,SHORT,105.62,1789737515255,105.89,SL,483770,-0.0378,0.0296,-0.0674
A,0.15,0.3,0.001,1789736948296,SHORT,105.62,1789737607864,105.95,SL,659568,-0.0462,0.0296,-0.0758
A,0.15,0.3,0.001,1789736949811,SHORT,105.62,1789737607864,105.95,SL,658053,-0.0462,0.0296,-0.0758
A,0.15,0.3,0.001,1789736955383,SHORT,105.62,1789737607864,105.95,SL,652481,-0.0462,0.0296,-0.0758
A,0.15,0.3,0.001,1789736971127,SHORT,105.62,1789737607864,105.95,SL,636737,-0.0462,0.0296,-0.0758
A,0.15,0.3,0.001,1789736979772,LONG,105.64,1789737485445,105.8,TP,505673,0.0224,0.0296,-0.0072
A,0.15,0.3,0.001,1789736988436,LONG,105.64,1789737485445,105.8,TP,497009,0.0224,0.0296,-0.0072
A,0.15,0.3,0.001,1789737002128,LONG,105.61,1789737390622,105.77,TP,388494,0.0224,0.0296,-0.0072
A,0.15,0.3,0.001,1789737004165,SHORT,105.59,1789737558228,105.91,SL,554063,-0.0448,0.0296,-0.0744
A,0.15,0.3,0.001,1789737006174,LONG,105.61,1789737390622,105.77,TP,384448,0.0224,0.0296,-0.0072
A,0.15,0.3,0.001,1789737013730,LONG,105.62,1789737392141,105.78,TP,378411,0.0224,0.0296,-0.0072
A,0.15,0.3,0.001,1789737018795,SHORT,105.61,1789737578521,105.93,SL,559726,-0.0448,0.0296,-0.0744
A,0.15,0.3,0.001,1789737019818,SHORT,105.6,1789737578521,105.93,SL,558703,-0.0462,0.0296,-0.0758
A,0.15,0.5,0.001,1789736979772,LONG,105.64,1789737485445,105.8,TP,505673,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789736988436,LONG,105.64,1789737485445,105.8,TP,497009,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789737002128,LONG,105.61,1789737390622,105.77,TP,388494,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789737006174,LONG,105.61,1789737390622,105.77,TP,384448,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789737013730,LONG,105.62,1789737392141,105.78,TP,378411,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789737027429,LONG,105.6,1789737388108,105.76,TP,360679,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789737029476,LONG,105.61,1789737390622,105.77,TP,361146,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789737030479,LONG,105.62,1789737392141,105.78,TP,361662,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789737032494,LONG,105.64,1789737485445,105.8,TP,452951,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789737033513,LONG,105.64,1789737485445,105.8,TP,451932,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789737036025,LONG,105.65,1789737494073,105.82,TP,458048,0.0238,0.0296,-0.0058
A,0.15,0.5,0.001,1789737057793,LONG,105.62,1789737392141,105.78,TP,334348,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789737075515,LONG,105.6,1789737388108,105.76,TP,312593,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789737082590,LONG,105.61,1789737390622,105.77,TP,308032,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789737087151,LONG,105.63,1789737482425,105.79,TP,395274,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789737088659,LONG,105.63,1789737482425,105.79,TP,393766,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789737089666,LONG,105.62,1789737392141,105.78,TP,302475,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789737094209,LONG,105.63,1789737482425,105.79,TP,388216,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789737114960,LONG,105.6,1789737388108,105.76,TP,273148,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789737116986,LONG,105.6,1789737388108,105.76,TP,271122,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789737125618,LONG,105.61,1789737390622,105.77,TP,265004,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789737133261,LONG,105.61,1789737390622,105.77,TP,257361,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789737152452,LONG,105.59,1789737388108,105.76,TP,235656,0.0238,0.0296,-0.0058
A,0.15,0.5,0.001,1789737153452,LONG,105.59,1789737388108,105.76,TP,234656,0.0238,0.0296,-0.0058
A,0.15,0.5,0.001,1789737167359,LONG,105.6,1789737388108,105.76,TP,220749,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789737169664,LONG,105.61,1789737390622,105.77,TP,220958,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789737170670,LONG,105.62,1789737392141,105.78,TP,221471,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789737173194,LONG,105.59,1789737388108,105.76,TP,214914,0.0238,0.0296,-0.0058
A,0.15,0.5,0.001,1789737184910,LONG,105.6,1789737388108,105.76,TP,203198,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789737187440,LONG,105.59,1789737388108,105.76,TP,200668,0.0238,0.0296,-0.0058
A,0.15,0.5,0.001,1789737193502,LONG,105.6,1789737388108,105.76,TP,194606,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789737199279,LONG,105.61,1789737390622,105.77,TP,191343,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789737202275,LONG,105.61,1789737390622,105.77,TP,188347,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789737211173,LONG,105.61,1789737390622,105.77,TP,179449,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789737215717,LONG,105.59,1789737388108,105.76,TP,172391,0.0238,0.0296,-0.0058
A,0.15,0.5,0.001,1789737219262,LONG,105.61,1789737390622,105.77,TP,171360,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789737244125,LONG,105.64,1789737485445,105.8,TP,241320,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789737250194,LONG,105.64,1789737485445,105.8,TP,235251,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789737258858,LONG,105.63,1789737482425,105.79,TP,223567,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789737266477,LONG,105.63,1789737482425,105.79,TP,215948,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789737267498,LONG,105.64,1789737485445,105.8,TP,217947,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789737285799,LONG,105.63,1789737482425,105.79,TP,196626,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789737287830,LONG,105.63,1789737482425,105.79,TP,194595,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789737289864,LONG,105.63,1789737482425,105.79,TP,192561,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789737308112,LONG,105.61,1789737390622,105.77,TP,82510,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789737318204,LONG,105.62,1789737392141,105.78,TP,73937,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789737322782,LONG,105.63,1789737482425,105.79,TP,159643,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789737332922,LONG,105.61,1789737390622,105.77,TP,57700,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789737345308,LONG,105.61,1789737390622,105.77,TP,45314,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789737360307,LONG,105.63,1789737482425,105.79,TP,122118,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789737367417,LONG,105.64,1789737485445,105.8,TP,118028,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789737373993,LONG,105.66,1789737494073,105.82,TP,120080,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789737385716,LONG,105.73,1789737527858,105.89,TP,142142,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789737386601,LONG,105.73,1789737527858,105.89,TP,141257,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789737390622,LONG,105.78,1789737607864,105.94,TP,217242,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789737409393,LONG,105.78,1789737607864,105.94,TP,198471,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789737438326,LONG,105.79,1789737663466,105.95,TP,225140,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789737451491,LONG,105.78,1789737607864,105.94,TP,156373,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789737481382,LONG,105.78,1789737607864,105.94,TP,126482,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789737485445,LONG,105.81,1789737691313,105.97,TP,205868,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789737489507,LONG,105.81,1789737691313,105.97,TP,201806,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789737491019,LONG,105.81,1789737691313,105.97,TP,200294,0.0224,0.0296,-0.0072
A,0.15,0.5,0.001,1789737495571,LONG,105.87,1789737778917,106.03,TP,283346,0.0224,0.0297,-0.0073
A,0.15,0.5,0.001,1789737507686,LONG,105.86,1789737777384,106.02,TP,269698,0.0224,0.0297,-0.0073
A,0.2,0.1,0.001,1789736948296,SHORT,105.62,1789737385210,105.75,SL,436914,-0.0182,0.0296,-0.0478
A,0.2,0.1,0.001,1789736949811,SHORT,105.62,1789737385210,105.75,SL,435399,-0.0182,0.0296,-0.0478
A,0.2,0.1,0.001,1789736955383,SHORT,105.62,1789737385210,105.75,SL,429827,-0.0182,0.0296,-0.0478
A,0.2,0.1,0.001,1789736971127,SHORT,105.62,1789737385210,105.75,SL,414083,-0.0182,0.0296,-0.0478
A,0.2,0.1,0.001,1789736979772,LONG,105.64,1789737495061,105.86,TP,515289,0.0308,0.0296,0.0012
A,0.2,0.1,0.001,1789736988436,LONG,105.64,1789737495061,105.86,TP,506625,0.0308,0.0296,0.0012
A,0.2,0.1,0.001,1789737002128,LONG,105.61,1789737494555,105.85,TP,492427,0.0336,0.0296,0.0040
A,0.2,0.1,0.001,1789737004165,SHORT,105.59,1789737385210,105.75,SL,381045,-0.0224,0.0296,-0.0520
A,0.2,0.1,0.001,1789737006174,LONG,105.61,1789737494555,105.85,TP,488381,0.0336,0.0296,0.0040
A,0.2,0.1,0.001,1789737013730,LONG,105.62,1789737494555,105.85,TP,480825,0.0322,0.0296,0.0026
